class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
djangodocs.DjangoHTMLTranslator,0,0,0,0,0,0,0,0,0,0,0
djangodocs.DjangoStandaloneHTMLBuilder,0,0,0,0,0,0,0,0,0,0,0
djangodocs.SnippetWithFilename,0,0,0,0,0,0,0,0,0,0,0
djangodocs.VersionDirective,0,0,0,0,0,0,0,0,0,0,0
djangodocs.snippet_with_filename,0,0,0,0,0,0,0,0,0,0,0
field_deconstruction.tests.FieldDeconstructionTests,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Article,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Blog,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Book,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Category,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Category.Meta,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Article.Meta,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Person.Meta,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Book.Meta,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Person,2,0,2,0,0,0,1,0,0,0,1
fixtures.models.PersonManager,2,1,1,1,0,0,1,0,0,1,0
fixtures.models.Spy,2,1,1,1,0,1,0,0,0,0,1
fixtures.models.SpyManager,2,2,0,2,0,1,0,0,0,1,0
fixtures.models.Tag,0,0,0,0,0,0,0,0,0,0,0
fixtures.models.Visa,0,0,0,0,0,0,0,0,0,0,0
flatpages_tests.test_csrf.FlatpageCSRFTests,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.ActiveTranslationField,1,1,0,1,0,0,0,0,0,1,0
foreign_object.models.Article,2,0,2,0,0,0,1,0,0,0,1
foreign_object.models.ArticleIdea,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.ArticleTag,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.ArticleTranslation,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.ArticleTranslationDescriptor,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.ColConstraint,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Country,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Friendship,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Group,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Membership,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Person.Meta,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Group.Meta,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.Membership.Meta,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.ArticleTranslation.Meta,0,0,0,0,0,0,0,0,0,0,0
foreign_object.models.NewsArticle,1,1,0,1,0,1,0,0,0,0,0
foreign_object.models.Person,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.RelatedModelFormTests.test_invalid_loading_order.A,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_fields.FieldsTests.test_cooperative_multiple_inheritance.A,1,0,1,0,0,0,1,0,0,0,0
forms_tests.tests.test_formsets.FormsFormsetTestCase.test_formset_calls_forms_is_valid.AnotherChoice,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_form_media.AnotherForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_form_media.AnotherForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.Article,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_formsets.ArticleForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.views.ArticleFormView,1,0,1,0,0,0,0,0,0,0,1
forms_tests.tests.test_error_messages.AssertFormErrorsMixin,3,0,3,0,0,0,3,0,0,0,0
forms_tests.tests.tests.RelatedModelFormTests.test_invalid_loading_order.B,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.FormsFormsetTestCase.test_non_form_errors_run_full_clean.BaseCustomFormSet,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.BaseFavoriteDrinksFormSet,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.FormsFormsetTestCase.test_formset_iteration.BaseReverseFormSet,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_subclassing_forms.Beatle,1,1,0,1,0,1,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_form_with_iterable_boundfield.BeatleForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_form_with_noniterable_boundfield.BeatleForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.FormsModelTestCase.test_boundary_conditions.BoundaryForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.BoundaryModel,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.tests.RelatedModelFormTests.test_valid_loading_order.C,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_formsets.FormsFormsetTestCase.test_formset_with_deletion.CheckForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.FormsFormsetTestCase.test_validate_max_ignores_forms_marked_for_deletion.CheckForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.Cheese,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_regressions.FormsRegressionsTestCase.test_regression_14234.CheeseForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.Choice,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.ChoiceFieldExclusionForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.ChoiceFieldForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_fields.FieldsTests.test_choicefield_callable_may_evaluate_to_different_values.ChoiceFieldForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.ChoiceFieldModel,2,2,0,2,0,0,0,0,0,2,0
forms_tests.models.ChoiceModel,3,3,0,3,0,0,0,0,0,3,0
forms_tests.models.ChoiceOptionModel,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_multivalue_deep_copy.ChoicesField,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_widgets.ClearableFileInputTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_update_error_dict.CodeForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_overriding_errorlist.CommentForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_multiwidget.ComplexField,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_fields.FieldsTests.test_cooperative_multiple_inheritance.ComplexField,1,1,0,1,0,1,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_multiwidget.ComplexFieldForm,1,0,1,0,0,0,0,0,0,0,1
forms_tests.tests.test_extra.FormsExtraTestCase.test_multiwidget.ComplexMultiWidget,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_widget_output.ContactForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_regressions.FormsRegressionsTestCase.test_regression_5216.CopyForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_input_formats.CustomDateInputFormatsTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_input_formats.CustomDateTimeInputFormatsTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_error_messages.FormsErrorMessagesTestCase.test_subclassing_errorlist.CustomErrorList,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.FormsFormsetTestCase.test_formset_error_class.CustomErrorList,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_boundfield_label_tag_custom_widget_id_for_label.CustomIdForLabelTextInput,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_custom_empty_values.CustomJSONField,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_widgets.FormsWidgetTestCase.test_radiofieldrenderer.CustomRadioSelect,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_input_formats.CustomTimeInputFormatsTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_boundfield_rendering.CustomWidget,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.RelatedModelFormTests.test_valid_loading_order.D,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_regressions.FormsRegressionsTestCase.test_misc.DataForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_multivalue_initial_data.DateAgeField,1,1,0,1,0,0,0,0,0,1,0
forms_tests.tests.test_forms.FormsTestCase.test_multivalue_initial_data.DateAgeForm,1,0,1,0,0,0,0,0,0,0,1
forms_tests.tests.test_forms.FormsTestCase.test_initial_datetime_values.DateTimeForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.Defaults,2,2,0,2,0,0,0,0,0,2,0
forms_tests.tests.tests.FormsModelTestCase.test_formfield_initial.DefaultsForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_overriding_errorlist.DivErrorList,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_fields.FieldsTests.test_durationfield_2.DurationForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.EmptyCharLabelChoiceForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.EmptyCharLabelNoneChoiceForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.EmptyFsetWontValidate,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_boundfield_label_tag_custom_widget_id_for_label.EmptyIdForLabelTextInput,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.EmptyIntegerLabelChoiceForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.EmptyLabelTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_escaping.EscapingForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_label_split_datetime_not_displayed.EventForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.FormsModelTestCase.test_formfield_initial.ExcludingForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_widgets.FakeFieldFile,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.FavoriteDrinkForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_label_suffix.FavoriteForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_fields.FieldsTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.FileForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_forms_with_file_fields.FileForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.TestEmptyFormSet.test_empty_formset_is_multipart.FileForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.FileModel,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_construction.Foo,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_construction.Foo,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_multipart_encoded_form.FormWithFile,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_multipart_encoded_form.FormWithImage,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_form_media.FormWithMedia,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_form_media.FormWithMedia,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_multipart_encoded_form.FormWithoutFile,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_error_messages.FormsErrorMessagesTestCase,1,1,0,1,0,1,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraL10NTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase,1,1,0,1,0,1,0,0,0,0,0
forms_tests.tests.test_formsets.FormsFormsetTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_widgets.FormsI18NWidgetsTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.FormsModelTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_regressions.FormsRegressionsTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_utils.FormsUtilsTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_widgets.FormsWidgetTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.FormsetAsFooTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_forms_with_choices.FrameworkForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_forms_with_radio.FrameworkForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.GetDate,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.GetDateShowHiddenInitial,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_selectdatewidget_required.GetNotRequiredDate,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_extra.FormsExtraTestCase.test_selectdatewidget_required.GetRequiredDate,0,0,0,0,0,0,0,0,0,0,0
forms_tests.models.Group,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_regressions.FormsRegressionsTestCase.test_misc.HiddenForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_fields.FieldsTests.test_nullbooleanfield_2.HiddenNullBooleanForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_fields.FieldsTests.test_nullbooleanfield_3.HiddenNullBooleanForm,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_subclassing_forms.Instrument,1,0,1,0,0,0,1,0,0,0,0
forms_tests.tests.test_forms.FormsTestCase.test_custom_empty_values.JSONForm,1,0,1,0,0,0,0,0,0,0,1
forms_tests.tests.test_widgets.LiveWidgetTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_input_formats.LocalizedDateTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_input_formats.LocalizedDateTimeTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_input_formats.LocalizedTimeTests,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.tests.ManyToManyExclusionTestCase,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_formsets.TestEmptyFormSet.test_empty_formset_media.MediaForm.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_dsl.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
