class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
awscli.customizations.emr.ssh.Get,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.configservice.getstatus.GetStatusCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.codedeploy.locationargs.GitHubLocationArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.ec2secgroupsimplify.GroupOwnerArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.help.HelpCommand,8,0,8,0,0,0,6,0,0,0,2
awscli.customizations.iamvirtmfa.IAMVMFAWrapper,2,0,2,0,0,0,0,0,0,0,2
awscli.customizations.s3.utils.IOCloseRequest,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.executor.IOWriterThread,1,1,0,1,0,0,0,0,0,1,0
awscli.table.IndentedStream,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.codedeploy.install.Install,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.installapplications.InstallApplications,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.InstanceGroupsValidationError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.configure.InteractivePrompter,1,1,0,1,0,0,0,1,0,0,0
awscli.customizations.emr.exceptions.InvalidAmiVersionError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.InvalidBooleanConfigError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.transferconfig.InvalidConfigError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.cloudtrail.validation.InvalidDigestFormat,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.InvalidEmrFsArgumentsError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.assumerole.JSONFileCache,0,0,0,0,0,0,0,0,0,0,0
awscli.formatter.JSONFormatter,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.ec2decryptpassword.LaunchKeyArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.codedeploy.systems.Linux,3,1,2,1,0,1,2,0,0,0,0
awscli.arguments.ListArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.subcommands.ListCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.datapipeline.ListRunsCommand,2,1,1,1,0,1,0,0,1,0,0
awscli.customizations.datapipeline.ListRunsFormatter,1,1,0,1,0,0,0,1,0,0,0
awscli.customizations.codedeploy.locationargs.LocationArgument,3,1,2,1,0,1,2,0,0,0,0
awscli.customizations.emr.exceptions.LogUriError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.utils.MD5Error,0,0,0,0,0,0,0,0,0,0,0
awscli.argparser.MainArgParser,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.MasterDNSNotAvailableError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.subcommands.MbCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.MissingApplicationsError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.MissingBooleanOptionsError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.MissingClusterAttributesError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.syncstrategy.base.MissingFileSync,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.MissingParametersError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.MissingRequiredInstanceGroupsError,1,1,0,1,0,1,0,0,0,0,0
awscli.shorthand.ModelVisitor,1,0,1,0,0,0,1,0,0,0,0
awscli.customizations.emr.modifyclusterattributes.ModifyClusterAttr,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.utils.MultiCounter,0,0,0,0,0,0,0,0,0,0,0
awscli.table.MultiTable,4,1,3,1,0,0,0,0,0,1,3
awscli.customizations.s3.tasks.MultipartDownloadContext,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.tasks.MultipartUploadContext,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.emr.exceptions.MutualExclusiveOptionError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.subcommands.MvCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.toplevelbool.NegativeBooleanParameter,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.syncstrategy.base.NeverSync,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.ec2runinstances.NoAssociatePublicIpAddressArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.clidocs.OperationDocumentEventHandler,3,2,1,2,0,1,1,0,0,1,0
awscli.help.OperationHelpCommand,3,1,2,1,0,1,0,0,0,0,2
awscli.customizations.opsworks.OpsWorksRegister,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.tasks.OrderableTask,8,0,8,0,0,0,8,0,0,0,0
awscli.customizations.arguments.OverrideRequiredArgsArgument,3,1,2,1,0,1,2,0,0,0,0
awscli.customizations.paginate.PageArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.help.PagingHelpRenderer,2,0,2,0,0,0,2,0,0,0,0
awscli.argprocess.ParamError,0,0,0,0,0,0,0,0,0,0,0
awscli.argprocess.ParamShorthand,3,1,2,1,0,0,0,0,0,1,2
awscli.argprocess.ParamShorthandDocGen,0,0,0,0,0,0,0,0,0,0,0
awscli.argprocess.ParamSyntaxError,0,0,0,0,0,0,0,0,0,0,0
awscli.argprocess.ParamUnknownKeyError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.datapipeline.ParameterDefinitionError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.datapipeline.ParameterObjectsArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.schema.ParameterRequiredError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.datapipeline.ParameterValuesArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.datapipeline.ParameterValuesInlineArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.cloudfront.PathsArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.datapipeline.PipelineDefinitionArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.datapipeline.translator.PipelineDefinitionError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.ec2secgroupsimplify.PortArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.toplevelbool.PositiveBooleanArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.help.PosixHelpRenderer,2,2,0,2,0,1,0,0,0,1,0
awscli.customizations.preview.PreviewModeCommandMixin,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.utils.PrintTask,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.executor.PrintThread,1,1,0,1,0,0,0,0,0,1,0
awscli.testutils.ProcessTerminatedError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.ec2secgroupsimplify.ProtocolArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.clidocs.ProviderDocumentEventHandler,2,2,0,2,0,1,0,0,0,1,0
awscli.help.ProviderHelpCommand,4,2,2,2,0,1,0,0,0,1,2
awscli.customizations.cloudtrail.validation.PublicKeyProvider,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.codedeploy.push.Push,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.ssh.Put,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.putmetricdata.PutMetricArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.datapipeline.QueryArgBuilder,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.arguments.QueryOutFileArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.codedeploy.systems.RHEL,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.cloudfront.RSASigner,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.subcommands.RbCommand,1,1,0,1,0,1,0,0,0,0,0
