class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
tests.unit.cloudsearch2.test_search.CloudSearchNonJsonTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch.test_document.CloudSearchSDFManipulation,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch2.test_document.CloudSearchSDFManipulation,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch.test_search.CloudSearchSearchBaseTest,5,0,5,0,0,0,5,0,0,0,0
tests.unit.cloudsearch2.test_search.CloudSearchSearchBaseTest,5,0,5,0,0,0,5,0,0,0,0
tests.unit.cloudsearch.test_search.CloudSearchSearchFacetTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch2.test_search.CloudSearchSearchFacetTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch.test_search.CloudSearchSearchTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch2.test_search.CloudSearchSearchTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch.test_search.CloudSearchUnauthorizedTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudsearch2.test_search.CloudSearchUnauthorizedTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.cloudtrail.test_cert_verification.CloudTrailCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.ec2.cloudwatch.test_cert_verification.CloudWatchCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.ec2.cloudwatch.test_connection.CloudWatchConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.logs.test_cert_verification.CloudWatchLogsCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudfront.test_distribution.CloudfrontDistributionTest,0,0,0,0,0,0,0,0,0,0,0
tests.unit.cloudfront.test_signed_urls.CloudfrontSignedUrlsTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.cognito.CognitoTest,2,0,2,0,0,0,2,0,0,0,0
tests.unit.s3.test_key.TestFileError.test_file_error.CustomException,0,0,0,0,0,0,0,0,0,0,0
tests.integration.datapipeline.test_cert_verification.DatapipelineCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.sqs.test_message.DecodeExceptionRaisingMessage,0,0,0,0,0,0,0,0,0,0,0
tests.unit.vpc.test_networkacl.DeleteCreateNetworkAcl,0,0,0,0,0,0,0,0,0,0,0
tests.integration.directconnect.test_directconnect.DirectConnectTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.dynamodb2.test_cert_verification.DynamoDB2CertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.dynamodb.test_cert_verification.DynamoDBCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.dynamodb.test_layer1.DynamoDBLayer1Test,0,0,0,0,0,0,0,0,0,0,0
tests.integration.dynamodb.test_layer2.DynamoDBLayer2Test,0,0,0,0,0,0,0,0,0,0,0
tests.integration.dynamodb2.test_layer1.DynamoDBv2Layer1Test,0,0,0,0,0,0,0,0,0,0,0
tests.unit.dynamodb2.test_layer1.DynamoDBv2Layer1UnitTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.dynamodb2.test_highlevel.DynamoDBv2Test,0,0,0,0,0,0,0,0,0,0,0
tests.integration.ec2.test_cert_verification.EC2CertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.ec2.test_connection.EC2ConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.ec2.elb.test_cert_verification.ELBCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.ec2.elb.test_connection.ELBConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.emr.test_cert_verification.EMRCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.elastictranscoder.test_cert_verification.ElasticTranscoderCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.test_regioninfo.FakeConn,0,0,0,0,0,0,0,0,0,0,0
tests.unit.auth.test_sigv4.FakeEC2Connection,1,1,0,1,0,0,0,0,0,1,0
tests.unit.beanstalk.test_exception.FakeError,0,0,0,0,0,0,0,0,0,0,0
tests.unit.cloudsearch.test_search.FakeResponse,0,0,0,0,0,0,0,0,0,0,0
tests.unit.cloudsearch2.test_search.FakeResponse,0,0,0,0,0,0,0,0,0,0,0
tests.unit.glacier.test_vault.TestVault.test_retrieve_inventory.FakeResponse,0,0,0,0,0,0,0,0,0,0,0
tests.unit.auth.test_sigv4.FakeS3Connection,1,1,0,1,0,0,0,0,0,1,0
tests.unit.glacier.test_concurrent.FakeThreadedConcurrentDownloader,0,0,0,0,0,0,0,0,0,0,0
tests.unit.glacier.test_concurrent.FakeThreadedConcurrentUploader,0,0,0,0,0,0,0,0,0,0,0
tests.integration.gs.test_basic.GSBasicTest,1,1,0,1,0,1,0,0,0,0,0
