full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
IPython.config.application.Application.flatten_flags,411,2,1,1,1,0,0
IPython.config.application.Application.generate_config_file,552,2,1,1,1,0,0
IPython.config.application.Application.initialize,246,4,1,3,1,0,3
IPython.config.application.Application.initialize_subcommand,397,5,4,1,4,0,3
IPython.config.application.Application.launch_instance,567,3,1,2,1,0,0
IPython.config.application.Application.load_config_file,536,5,3,2,3,0,0
IPython.config.application.Application.parse_command_line,457,16,7,9,7,0,3
IPython.config.application.Application.print_alias_help,262,4,3,1,3,0,0
IPython.config.application.Application.print_description,363,6,1,5,1,0,0
IPython.config.application.Application.print_examples,369,3,2,1,2,0,0
IPython.config.application.Application.print_flag_help,288,4,3,1,3,0,0
IPython.config.application.Application.print_help,334,7,6,1,6,0,0
IPython.config.application.Application.print_options,301,4,3,1,3,0,0
IPython.config.application.Application.print_subcommands,315,9,4,5,4,0,0
IPython.config.application.Application.print_version,382,1,0,1,0,0,0
IPython.config.application.Application.start,254,2,1,1,1,1,1
IPython.config.application.Application.update_config,386,5,0,5,0,0,0
IPython.config.application.boolean_flag,580,5,0,5,0,0,0
IPython.config.application.catch_config_error,66,2,2,0,2,0,0
IPython.config.application.get_config,613,10,3,7,3,0,0
IPython.config.configurable.Configurable.__init__,39,5,1,4,1,0,0
IPython.config.configurable.Configurable._config_changed,145,4,3,1,3,0,0
IPython.config.configurable.Configurable._find_my_config,99,7,5,2,5,1,1
IPython.config.configurable.Configurable._load_config,124,6,4,2,4,0,0
IPython.config.configurable.Configurable.class_config_section,225,5,4,1,4,0,0
IPython.config.configurable.Configurable.class_get_help,172,6,2,4,2,0,0
IPython.config.configurable.Configurable.class_get_trait_help,188,5,3,2,3,0,0
IPython.config.configurable.Configurable.class_print_help,220,2,1,1,1,0,0
IPython.config.configurable.Configurable.section_names,93,3,0,3,0,0,0
IPython.config.configurable.Configurable.update_config,161,1,0,1,0,0,0
IPython.config.configurable.SingletonConfigurable._walk_mro,282,3,0,3,0,0,0
IPython.config.configurable.SingletonConfigurable.clear_instance,295,4,2,2,2,0,0
IPython.config.configurable.SingletonConfigurable.initialized,352,19,0,19,0,0,0
IPython.config.configurable.SingletonConfigurable.instance,307,39,1,38,1,0,0
IPython.config.loader.ArgParseConfigLoader._add_arguments,761,1,0,1,0,0,0
IPython.config.loader.ArgParseConfigLoader._convert_to_config,771,2,1,1,1,0,0
IPython.config.loader.ArgParseConfigLoader._create_parser,757,2,1,1,1,0,0
IPython.config.loader.ArgParseConfigLoader._parse_args,764,1,0,1,0,0,0
IPython.config.loader.ArgParseConfigLoader.load_config,729,7,3,4,3,0,0
IPython.config.loader.CommandLineConfigLoader._exec_config_str,500,2,0,2,0,0,0
IPython.config.loader.CommandLineConfigLoader._load_flag,520,3,1,2,1,0,0
IPython.config.loader.Config.__copy__,242,1,1,0,1,0,0
IPython.config.loader.Config.__delattr__,296,2,1,1,1,1,1
IPython.config.loader.Config.__getattr__,280,1,1,0,1,0,0
IPython.config.loader.Config.__getitem__,257,3,2,1,2,0,0
IPython.config.loader.Config.__init__,161,83,1,82,1,0,2
IPython.config.loader.Config.__setattr__,288,1,1,0,1,0,0
IPython.config.loader.Config.__setitem__,273,2,1,1,1,0,0
IPython.config.loader.Config._ensure_subconfig,165,3,2,1,2,0,2
IPython.config.loader.Config._has_section,231,3,1,2,1,0,0
IPython.config.loader.Config._merge,178,1,1,0,1,0,0
IPython.config.loader.Config.collisions,198,2,0,2,0,0,0
IPython.config.loader.Config.copy,234,1,0,1,0,0,0
IPython.config.loader.Config.merge,182,16,2,14,2,1,1
IPython.config.loader.ConfigLoader.__init__,329,3,3,0,3,0,0
IPython.config.loader.ConfigLoader._log_default,325,2,1,1,1,0,0
IPython.config.loader.ConfigLoader.clear,351,3,1,2,1,0,0
IPython.config.loader.ConfigLoader.load_config,354,1,1,0,1,0,0
IPython.config.loader.FileConfigLoader._find_file,388,3,1,2,1,0,0
IPython.config.loader.JSONFileConfigLoader._convert_to_config,410,2,1,1,1,0,0
IPython.config.loader.JSONFileConfigLoader._read_file_as_dict,406,2,1,1,1,0,0
IPython.config.loader.JSONFileConfigLoader.load_config,395,5,3,2,3,0,0
IPython.config.loader.KVArgParseConfigLoader._add_arguments,782,1,1,0,1,0,0
IPython.config.loader.KVArgParseConfigLoader._convert_to_config,810,5,5,0,5,0,0
IPython.config.loader.KeyValueConfigLoader.__init__,556,1,0,1,0,0,0
IPython.config.loader.KeyValueConfigLoader._decode_argv,601,2,1,1,1,0,0
IPython.config.loader.KeyValueConfigLoader.clear,596,1,0,1,0,0,0
IPython.config.loader.KeyValueConfigLoader.load_config,614,5,4,1,4,0,0
IPython.config.loader.LazyConfigValue.add,107,1,1,0,1,0,0
IPython.config.loader.LazyConfigValue.append,79,3,1,2,1,1,1
IPython.config.loader.LazyConfigValue.extend,82,2,1,1,1,1,1
IPython.config.loader.LazyConfigValue.insert,90,1,1,0,1,0,0
IPython.config.loader.LazyConfigValue.prepend,85,2,0,2,0,0,0
IPython.config.loader.LazyConfigValue.update,98,3,1,2,1,1,1
IPython.config.loader.PyFileConfigLoader._read_file_as_dict,441,5,4,1,4,0,2
IPython.config.loader.PyFileConfigLoader.load_config,430,5,2,3,2,0,2
IPython.config.loader._is_section_key,150,4,0,4,0,0,0
IPython.config.loader.load_pyconfig_files,837,3,3,0,3,0,0
IPython.config.manager.BaseJSONConfigManager._config_dir,52,1,0,1,0,0,0
IPython.config.manager.BaseJSONConfigManager._profile_dir_default,45,1,1,0,1,0,0
IPython.config.manager.BaseJSONConfigManager.config_dir,49,1,1,0,1,0,0
IPython.config.manager.BaseJSONConfigManager.ensure_config_dir_exists,55,1,0,1,0,0,0
IPython.config.manager.BaseJSONConfigManager.file_name,62,2,0,2,0,0,0
IPython.config.manager.BaseJSONConfigManager.get,65,2,1,1,1,0,0
IPython.config.manager.BaseJSONConfigManager.set,78,4,3,1,3,0,0
IPython.config.manager.BaseJSONConfigManager.update,91,3,3,0,3,0,0
IPython.config.manager.recursive_update,16,3,1,2,1,1,1
IPython.config.profile.cluster.ipython_config.(global),0,1,1,0,1,0,0
IPython.config.profile.math.ipython_config.(global),0,1,1,0,1,0,0
IPython.config.profile.pysh.ipython_config.(global),0,1,1,0,1,0,0
IPython.config.profile.sympy.ipython_config.(global),0,1,1,0,1,0,0
IPython.config.tests.test_application.MyApp.init_bar,70,5,0,5,0,0,0
IPython.config.tests.test_application.MyApp.init_foo,67,3,1,2,1,0,0
IPython.config.tests.test_application.TestApplication.test_aliases,121,2,2,0,2,0,0
IPython.config.tests.test_application.TestApplication.test_config,94,1,1,0,1,0,0
IPython.config.tests.test_application.TestApplication.test_config_propagation,103,3,3,0,3,0,0
IPython.config.tests.test_application.TestApplication.test_extra_args,165,2,2,0,2,0,0
IPython.config.tests.test_application.TestApplication.test_flag_clobber,129,2,2,0,2,0,0
IPython.config.tests.test_application.TestApplication.test_flags,112,2,2,0,2,0,0
IPython.config.tests.test_application.TestApplication.test_flatten_aliases,153,3,3,0,3,0,0
IPython.config.tests.test_application.TestApplication.test_flatten_flags,141,3,3,0,3,0,0
IPython.config.tests.test_application.TestApplication.test_multi_file,183,3,3,0,3,0,0
IPython.config.tests.test_application.TestApplication.test_unicode_argv,179,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_append_extend,306,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_config_default,356,3,3,0,3,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_dict_update,334,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_extend,279,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_extend_append,313,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_insert,285,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_insert_extend,320,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_prepend,292,2,2,0,2,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_prepend_extend,299,2,2,0,2,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_set_update,327,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigContainers.test_update_twice,341,2,2,0,2,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_custom,70,2,2,0,2,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_default,63,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_help,134,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_help_inst,137,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_inheritance,87,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_override1,111,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_override2,120,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestConfigurable.test_parent,98,2,2,0,2,0,0
IPython.config.tests.test_configurable.TestParentConfigurable.test_multi_parent,198,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestParentConfigurable.test_multi_parent_priority,237,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestParentConfigurable.test_parent_config,174,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestParentConfigurable.test_parent_inheritance,186,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestParentConfigurable.test_parent_priority,217,1,1,0,1,0,0
IPython.config.tests.test_configurable.TestSingletonConfigurable.test_inheritance,152,2,2,0,2,0,0
IPython.config.tests.test_configurable.TestSingletonConfigurable.test_instance,144,2,2,0,2,0,0
IPython.config.tests.test_loader.TestArgParseCL.test_add_arguments,172,1,1,0,1,0,0
IPython.config.tests.test_loader.TestArgParseCL.test_argv,181,1,1,0,1,0,0
IPython.config.tests.test_loader.TestArgParseCL.test_basic,160,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_auto_section,279,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_builtin,334,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_contains,359,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_deepcopy,318,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_fromdict,338,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_fromdictmerge,343,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_fromdictmerge2,350,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_getattr_not_section,388,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_getattr_private_missing,395,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_getattr_section,374,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_getitem_not_section,403,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_getitem_section,381,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_merge_copies,410,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_merge_doesnt_exist,291,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_merge_exists,303,2,2,0,2,0,0
IPython.config.tests.test_loader.TestConfig.test_pickle_config,367,1,1,0,1,0,0
IPython.config.tests.test_loader.TestConfig.test_setget,273,1,1,0,1,0,0
