full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
test_decomp_update.BaseQRdelete.test_tall_1_row,139,2,2,0,2,0,0
test_decomp_update.BaseQRdelete.test_tall_p_col,161,2,2,0,2,0,0
test_decomp_update.BaseQRdelete.test_tall_p_row,146,2,2,0,2,0,0
test_decomp_update.BaseQRdelete.test_unsupported_dtypes,574,1,1,0,1,0,0
test_decomp_update.BaseQRdeltas.generate,95,39,0,39,0,0,0
test_decomp_update.BaseQRinsert.base_economic_p_col_xxx,810,5,2,3,2,0,0
test_decomp_update.BaseQRinsert.base_fat_p_row_xxx,742,5,2,3,2,0,0
test_decomp_update.BaseQRinsert.base_non_simple_strides,951,18,2,16,2,0,0
test_decomp_update.BaseQRinsert.base_tall_p_col_xxx,712,5,2,3,2,0,0
test_decomp_update.BaseQRinsert.generate,630,40,0,40,0,0,0
test_decomp_update.BaseQRinsert.test_1x1_1_col,927,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1x1_1_row,913,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1x1_1_scalar,941,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_1x1_p_col,934,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1x1_p_row,920,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1xN_1_col,899,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1xN_1_row,885,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1xN_p_col,906,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_1xN_p_row,892,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_1_col,843,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_1_row,829,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_economic_1_col,871,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_economic_1_row,857,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_economic_p_col,878,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_economic_p_row,864,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_p_col,850,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_Mx1_p_row,836,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_check_finite,1135,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_economic_1_col,791,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_economic_1_row,776,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_economic_p_col_eco,817,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_economic_p_col_fat,825,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_economic_p_col_sqr,821,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_economic_p_row,783,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_empty_inputs,1100,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_fat_1_col,761,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_fat_1_row,731,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_fat_p_col,768,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_fat_p_row_fat,749,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_fat_p_row_sqr,753,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_fat_p_row_tall,757,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_mismatched_shapes,1109,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_neg_strides_1_col,1019,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_neg_strides_1_row,1013,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_neg_strides_p_col,1022,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_neg_strides_p_row,1016,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_itemsize_strides_1_col,1031,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_itemsize_strides_1_row,1025,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_itemsize_strides_p_col,1034,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_itemsize_strides_p_row,1028,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_native_byte_order_1_col,1043,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_native_byte_order_1_row,1037,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_native_byte_order_p_col,1046,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_native_byte_order_p_row,1040,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_unit_strides_1_col,1007,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_unit_strides_1_row,1001,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_unit_strides_p_col,1010,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_non_unit_strides_p_row,1004,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_overwrite_qu_rank_1,1049,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_overwrite_qu_rank_p,1082,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_sqr_1_col,671,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_sqr_1_row,656,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_sqr_p_col,678,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_sqr_p_row,663,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_tall_1_col,701,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_tall_1_row,686,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_tall_p_col_fat,727,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_tall_p_col_sqr,723,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_tall_p_col_tall,719,1,1,0,1,0,0
test_decomp_update.BaseQRinsert.test_tall_p_row,693,2,2,0,2,0,0
test_decomp_update.BaseQRinsert.test_unsupported_dtypes,1118,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.base_non_simple_strides,1330,18,2,16,2,0,0
test_decomp_update.BaseQRupdate.generate,1172,26,0,26,0,0,0
test_decomp_update.BaseQRupdate.test_1x1_rank_1,1307,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_1x1_rank_1_scalar,1323,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_1x1_rank_p,1313,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_1xN_rank_1,1291,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_1xN_rank_p,1297,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_Mx1_economic_rank_1,1275,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_Mx1_economic_rank_p,1281,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_Mx1_rank_1,1259,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_Mx1_rank_p,1265,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_check_finite,1574,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_economic_check_finite,1597,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_economic_rank_1,1243,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_economic_rank_p,1249,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_empty_inputs,1537,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_fat_rank_1,1227,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_fat_rank_p,1233,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_mismatched_shapes,1544,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_neg_strides_economic_rank_1,1422,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_neg_strides_economic_rank_p,1428,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_neg_strides_rank_1,1419,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_neg_strides_rank_p,1425,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_itemsize_strides_economic_rank_1,1434,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_itemsize_strides_economic_rank_p,1440,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_itemsize_strides_rank_1,1431,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_itemsize_strides_rank_p,1437,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_native_byte_order_economic_rank_1,1446,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_native_byte_order_economic_rank_p,1452,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_native_byte_order_rank_1,1443,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_native_byte_order_rank_p,1449,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_unit_strides_economic_rank_1,1410,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_unit_strides_economic_rank_p,1416,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_unit_strides_rank_1,1407,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_non_unit_strides_rank_p,1413,1,1,0,1,0,0
test_decomp_update.BaseQRupdate.test_overwrite_qruv_rank_1,1455,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_overwrite_qruv_rank_1_economic,1485,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_overwrite_qruv_rank_p,1516,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_sqr_rank_1,1194,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_sqr_rank_p,1200,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_tall_rank_1,1211,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_tall_rank_p,1217,2,2,0,2,0,0
test_decomp_update.BaseQRupdate.test_unsupported_dtypes,1551,1,1,0,1,0,0
test_decomp_update.assert_unitary,12,4,0,4,0,0,0
test_decomp_update.assert_upper_tri,23,1,0,1,0,0,0
test_decomp_update.check_form_qTu,1658,1,1,0,1,0,0
test_decomp_update.check_qr,31,82,2,80,2,0,0
test_decomp_update.make_strided,36,1,0,1,0,0,0
test_matfuncs.TestExpmConditionNumber.test_expm_cond_fuzz,742,2,2,0,2,0,0
test_matfuncs.TestFractionalMatrixPower.test_al_mohy_higham_2012_experiment_1,444,1,1,0,1,0,0
test_matfuncs.TestLogM.test_al_mohy_higham_2012_experiment_1_funm_log,119,1,1,0,1,0,0
test_matfuncs.TestLogM.test_al_mohy_higham_2012_experiment_1_logm,111,1,1,0,1,0,0
test_matfuncs.TestSqrtM.test_al_mohy_higham_2012_experiment_1,331,1,1,0,1,0,0
test_matfuncs._get_al_mohy_higham_2012_experiment_1,33,4,0,4,0,0,0
test_matfuncs._normalized_like,701,1,0,1,0,0,0
test_matfuncs._relative_error,705,1,0,1,0,0,0
test_ndimage.TestNdimage.test_gauss03,441,1,1,0,1,0,0
test_ndimage.TestNdimage.test_gauss04,455,1,1,0,1,0,0
test_ndimage.TestNdimage.test_gauss05,465,1,1,0,1,0,0
test_ndimage.sumsq,48,3,0,3,0,0,0
test_optimize.TestBrute.f1,923,1,0,1,0,0,0
test_optimize.TestBrute.f2,928,1,0,1,0,0,0
test_optimize.TestBrute.f3,933,1,0,1,0,0,0
test_optimize.TestBrute.func,938,4,3,1,3,0,0
test_optimize.TestBrute.test_brute,941,1,1,0,1,0,0
test_optimize.TestLBFGSBBounds.fj,626,2,2,0,2,0,0
test_optimize.TestLBFGSBBounds.fun,620,1,0,1,0,0,0
test_optimize.TestLBFGSBBounds.jac,623,1,0,1,0,0,0
test_optimize.TestOptimize.func,62,13,0,13,0,0,0
test_optimize.TestOptimize.grad,72,1,0,1,0,0,0
test_optimize.TestOptimize.hess,79,1,0,1,0,0,0
test_optimize.TestOptimize.hessp,86,1,1,0,1,0,0
test_optimize.TestOptimize.setUp,52,1,0,1,0,0,0
test_optimize.TestOptimize.test_bfgs,121,2,1,1,1,0,0
test_optimize.TestOptimize.test_bfgs_infinite,175,1,0,1,0,0,0
test_optimize.TestOptimize.test_bfgs_numerical_jacobian,163,1,1,0,1,0,0
test_optimize.TestOptimize.test_cg,89,2,1,1,1,0,0
test_optimize.TestOptimize.test_custom,453,1,0,1,0,0,0
test_optimize.TestOptimize.test_l_bfgs_b,374,1,1,0,1,0,0
test_optimize.TestOptimize.test_l_bfgs_b_funjac,407,2,2,0,2,0,0
test_optimize.TestOptimize.test_l_bfgs_b_numjac,396,1,1,0,1,0,0
