full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
ansible.executor.task_result.TaskResult.is_failed,45,2,1,1,1,0,0
ansible.executor.task_result.TaskResult.is_skipped,42,2,1,1,1,0,0
ansible.executor.task_result.TaskResult.is_unreachable,51,2,1,1,1,0,0
ansible.inventory.__init__.Inventory.__get_hosts,254,4,3,1,3,0,0
ansible.inventory.__init__.Inventory.__init__,47,12,12,0,12,0,0
ansible.inventory.__init__.Inventory._apply_ranges,296,2,1,1,1,0,0
ansible.inventory.__init__.Inventory._create_implicit_localhost,328,9,7,2,7,0,0
ansible.inventory.__init__.Inventory._enumeration_info,269,2,0,2,0,0,0
ansible.inventory.__init__.Inventory._get_group_variables,430,4,3,1,3,0,0
ansible.inventory.__init__.Inventory._get_host,406,3,2,1,2,0,0
ansible.inventory.__init__.Inventory._get_host_variables,464,5,4,1,4,0,2
ansible.inventory.__init__.Inventory._get_hostgroup_vars,622,5,3,2,3,0,0
ansible.inventory.__init__.Inventory._get_hosts,210,3,2,1,2,0,0
ansible.inventory.__init__.Inventory._hosts_in_unenumerated_pattern,342,6,5,1,5,0,0
ansible.inventory.__init__.Inventory._match,161,2,0,2,0,0,0
ansible.inventory.__init__.Inventory._match_list,170,2,0,2,0,0,0
ansible.inventory.__init__.Inventory.add_group,499,2,1,1,1,0,0
ansible.inventory.__init__.Inventory.basedir,574,3,1,2,1,0,0
ansible.inventory.__init__.Inventory.clear_pattern_cache,376,1,0,1,0,0,0
ansible.inventory.__init__.Inventory.get_group,419,3,0,3,0,0,0
ansible.inventory.__init__.Inventory.get_group_variables,425,3,1,2,1,0,0
ansible.inventory.__init__.Inventory.get_group_vars,618,3,1,2,1,0,0
ansible.inventory.__init__.Inventory.get_groups,398,2,0,2,0,0,0
ansible.inventory.__init__.Inventory.get_host,401,4,1,3,1,0,0
ansible.inventory.__init__.Inventory.get_host_variables,458,3,1,2,1,0,2
ansible.inventory.__init__.Inventory.get_host_vars,614,3,1,2,1,0,0
ansible.inventory.__init__.Inventory.get_hosts,185,4,1,3,1,0,0
ansible.inventory.__init__.Inventory.get_vars,451,1,1,0,1,0,0
ansible.inventory.__init__.Inventory.groups_for_host,380,1,1,0,1,0,0
ansible.inventory.__init__.Inventory.groups_list,386,2,1,1,1,0,0
ansible.inventory.__init__.Inventory.is_file,568,2,0,2,0,0,0
ansible.inventory.__init__.Inventory.list_hosts,506,1,1,0,1,0,0
ansible.inventory.__init__.Inventory.remove_restriction,560,1,0,1,0,0,0
ansible.inventory.__init__.Inventory.restrict_to_hosts,518,1,0,1,0,0,0
ansible.inventory.__init__.Inventory.set_playbook_basedir,594,4,4,0,4,0,0
ansible.inventory.__init__.Inventory.src,584,1,1,0,1,0,0
ansible.inventory.dir.InventoryDirectory.__init__,36,8,6,2,6,1,1
ansible.inventory.dir.InventoryDirectory._add_group,133,2,1,1,1,0,0
ansible.inventory.dir.InventoryDirectory._add_host,144,2,1,1,1,0,0
ansible.inventory.dir.InventoryDirectory._merge_groups,152,5,4,1,4,0,0
ansible.inventory.dir.InventoryDirectory._merge_hosts,206,4,2,2,2,0,0
ansible.inventory.expand_hosts.detect_range,37,2,0,2,0,0,0
ansible.inventory.expand_hosts.expand_hostname_range,49,4,2,2,2,1,1
ansible.inventory.group.Group.__getstate__,42,1,1,0,1,0,0
ansible.inventory.group.Group.__init__,25,10,0,10,0,0,0
ansible.inventory.group.Group.__repr__,39,1,1,0,1,0,0
ansible.inventory.group.Group.__setstate__,45,1,1,0,1,0,0
ansible.inventory.group.Group._check_children_depth,100,3,1,2,1,1,1
ansible.inventory.group.Group._get_ancestors,148,3,1,2,1,1,1
ansible.inventory.group.Group._get_hosts,129,1,0,1,0,0,0
ansible.inventory.group.Group.add_child_group,78,10,2,8,2,0,0
ansible.inventory.group.Group.add_host,106,11,1,10,1,0,0
ansible.inventory.group.Group.clear_hosts_cache,116,4,1,3,1,1,1
ansible.inventory.group.Group.deserialize,63,6,3,3,3,1,1
ansible.inventory.group.Group.get_ancestors,156,3,1,2,1,0,0
ansible.inventory.group.Group.get_hosts,122,1,1,0,1,0,0
ansible.inventory.group.Group.get_name,75,1,0,1,0,0,0
ansible.inventory.group.Group.serialize,48,2,1,1,1,0,0
ansible.inventory.group.Group.set_variable,112,1,0,1,0,0,0
ansible.inventory.host.Host.__getstate__,33,1,1,0,1,0,0
ansible.inventory.host.Host.__init__,72,7,0,7,0,0,0
ansible.inventory.host.Host.__repr__,88,1,1,0,1,0,0
ansible.inventory.host.Host.__setstate__,36,1,1,0,1,0,0
ansible.inventory.host.Host.deserialize,57,4,3,1,3,0,0
ansible.inventory.host.Host.get_groups,109,2,1,1,1,0,0
ansible.inventory.host.Host.get_name,91,1,0,1,0,0,0
ansible.inventory.host.Host.get_vars,119,2,2,0,2,0,0
ansible.inventory.host.Host.serialize,42,1,0,1,0,0,0
ansible.inventory.host.Host.set_gathered_facts,98,1,0,1,0,0,0
ansible.inventory.ini.InventoryParser.__init__,36,3,1,2,1,0,0
ansible.inventory.ini.InventoryParser._add_allgroup_children,73,2,1,1,1,0,0
ansible.inventory.ini.InventoryParser._before_comment,209,1,0,1,0,0,0
ansible.inventory.ini.InventoryParser._parse,44,5,4,1,4,0,0
ansible.inventory.ini.InventoryParser._parse_base_groups,80,11,10,1,10,0,0
ansible.inventory.ini.InventoryParser._parse_group_children,156,4,3,1,3,0,0
ansible.inventory.ini.InventoryParser._parse_group_variables,184,3,2,1,2,0,0
ansible.inventory.ini.InventoryParser._parse_value,53,2,0,2,0,0,0
ansible.inventory.script.InventoryScript.__init__,34,4,2,2,2,0,0
ansible.inventory.script.InventoryScript._parse,58,8,7,1,7,0,0
ansible.inventory.script.InventoryScript.get_host_variables,137,2,2,0,2,0,0
ansible.module_utils.a10.axapi_authenticate,79,3,3,0,3,0,0
ansible.module_utils.a10.axapi_call,55,3,2,1,2,0,0
ansible.module_utils.a10.axapi_failure,50,1,0,1,0,0,0
ansible.module_utils.basic.AnsibleModule.__init__,335,15,15,0,15,0,0
ansible.module_utils.basic.AnsibleModule._apply_operation_to_mode,700,1,0,1,0,0,0
ansible.module_utils.basic.AnsibleModule._check_argument_types,989,4,3,1,3,0,0
ansible.module_utils.basic.AnsibleModule._check_argument_values,942,2,1,1,1,0,0
ansible.module_utils.basic.AnsibleModule._check_for_check_mode,878,2,1,1,1,0,0
ansible.module_utils.basic.AnsibleModule._check_for_no_log,886,2,1,1,1,0,0
ansible.module_utils.basic.AnsibleModule._check_invalid_arguments,891,2,1,1,1,0,0
ansible.module_utils.basic.AnsibleModule._check_locale,837,2,1,1,1,0,0
ansible.module_utils.basic.AnsibleModule._check_mutually_exclusive,906,3,2,1,2,0,0
ansible.module_utils.basic.AnsibleModule._check_required_arguments,932,2,1,1,1,0,0
ansible.module_utils.basic.AnsibleModule._check_required_one_of,914,3,2,1,2,0,0
ansible.module_utils.basic.AnsibleModule._check_required_together,922,3,2,1,2,0,0
ansible.module_utils.basic.AnsibleModule._count_terms,899,3,0,3,0,0,0
ansible.module_utils.basic.AnsibleModule._get_octal_mode_from_symbolic_perms,715,1,0,1,0,0,0
