full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
tornado.escape.json_decode,91,34,1,33,1,0,0
tornado.escape.json_encode,80,3,1,2,1,0,0
tornado.escape.linkify,282,4,3,1,3,0,0
tornado.escape.recursive_unicode,256,8,3,5,3,1,1
tornado.escape.squeeze,96,1,0,1,0,0,0
tornado.escape.to_basestring,238,3,0,3,0,0,0
tornado.escape.to_unicode,210,11,0,11,0,0,0
tornado.escape.url_escape,101,4,1,3,1,0,0
tornado.escape.url_unescape,120,3,1,2,1,0,0
tornado.escape.utf8,193,82,0,82,0,0,0
tornado.escape.xhtml_escape,57,4,1,3,1,0,0
tornado.escape.xhtml_unescape,72,2,0,2,0,0,0
tornado.gen.(global),0,2,2,0,2,0,0
tornado.gen.Callback.get_result,433,1,1,0,1,0,0
tornado.gen.Callback.start,426,1,1,0,1,0,0
tornado.gen.Multi.__init__,564,4,3,1,3,0,0
tornado.gen.Multi.get_result,588,1,0,1,0,0,0
tornado.gen.Multi.is_ready,582,1,0,1,0,0,0
tornado.gen.Multi.start,578,1,0,1,0,0,0
tornado.gen.Runner.__init__,800,4,3,1,3,0,0
tornado.gen.Runner._deactivate_stack_context,980,1,0,1,0,0,0
tornado.gen.Runner.handle_exception,971,2,2,0,2,0,0
tornado.gen.Runner.handle_yield,913,11,9,2,9,0,3
tornado.gen.Runner.is_ready,830,1,0,1,0,0,0
tornado.gen.Runner.pop_result,847,3,0,3,0,0,0
tornado.gen.Runner.register_callback,820,3,1,2,1,0,0
tornado.gen.Runner.result_callback,967,3,1,2,1,0,0
tornado.gen.Runner.run,852,9,5,4,5,0,3
tornado.gen.Runner.set_result,836,7,4,3,4,1,3
tornado.gen.Task,480,5,5,0,5,0,0
tornado.gen.Wait.get_result,452,1,1,0,1,0,0
tornado.gen.Wait.is_ready,449,2,1,1,1,1,1
tornado.gen.WaitAll.get_result,476,1,1,0,1,0,0
tornado.gen.WaitAll.is_ready,473,3,2,1,2,1,1
tornado.gen.WaitIterator.__init__,323,2,2,0,2,0,0
tornado.gen.WaitIterator._done_callback,363,2,2,0,2,0,0
tornado.gen.WaitIterator._return_result,369,3,1,2,1,0,0
tornado.gen.WaitIterator.done,342,1,0,1,0,0,0
tornado.gen.WaitIterator.next,350,4,1,3,1,0,0
tornado.gen.YieldFuture.__init__,510,2,1,1,1,0,0
tornado.gen.YieldFuture.get_result,535,2,2,0,2,0,0
tornado.gen.YieldFuture.is_ready,529,2,1,1,1,1,1
tornado.gen.YieldFuture.start,519,3,3,0,3,0,0
tornado.gen._argument_adapter,988,2,0,2,0,0,0
tornado.gen._make_coroutine_wrapper,198,8,6,2,6,0,0
tornado.gen.convert_yielded,1005,3,2,1,2,0,0
tornado.gen.coroutine,160,1,1,0,1,0,0
tornado.gen.engine,125,3,3,0,3,0,0
tornado.gen.maybe_future,678,3,3,0,3,0,0
tornado.gen.multi_future,609,10,9,1,9,0,0
tornado.gen.sleep,755,4,4,0,4,0,0
tornado.gen.with_timeout,694,7,7,0,7,0,0
tornado.http1connection.HTTP1Connection.__init__,90,6,3,3,3,0,0
tornado.http1connection.HTTP1Connection._can_keep_alive,474,1,0,1,0,0,0
tornado.http1connection.HTTP1Connection._clear_callbacks,263,7,1,6,1,0,0
tornado.http1connection.HTTP1Connection._finish_request,488,3,2,1,2,0,0
tornado.http1connection.HTTP1Connection._format_chunk,396,4,2,2,2,0,0
tornado.http1connection.HTTP1Connection._on_connection_close,283,1,1,0,1,0,0
tornado.http1connection.HTTP1Connection._on_write_complete,461,2,2,0,2,0,0
tornado.http1connection.HTTP1Connection._parse_headers,499,2,1,1,1,0,0
tornado.http1connection.HTTP1Connection._read_body,516,4,3,1,3,0,0
tornado.http1connection.HTTP1Connection._read_body_until_close,588,3,2,1,2,0,0
tornado.http1connection.HTTP1Connection._read_chunked_body,564,4,3,1,3,0,0
tornado.http1connection.HTTP1Connection._read_fixed_body,554,3,2,1,2,0,0
tornado.http1connection.HTTP1Connection._read_message,154,13,11,2,11,1,1
tornado.http1connection.HTTP1Connection.close,295,8,2,6,2,1,1
tornado.http1connection.HTTP1Connection.detach,302,5,1,4,1,0,0
tornado.http1connection.HTTP1Connection.finish,432,5,5,0,5,0,0
